"Episode","Step","Epsilon","Action","Observation","Fully Observed State","State","Step Reward","Total Reward","Q-values ['listen', 'open-left', 'open-right']"
"129","2","0.09120108393559039","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-3.0","[ 72.4931   -21.38203   13.017225]"
"129","3","0.09120108393559039","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-4.0","[81.597885 -4.253743 55.48257 ]"
"129","4","0.09120108393559039","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-5.0","[87.9776    6.868476 51.64558 ]"
"129","5","0.09120108393559039","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-6.0","[97.359344 21.612158 62.536846]"
"129","6","0.09120108393559039","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-7.0","[104.44017   8.25624  71.47794]"
"129","7","0.09120108393559039","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-8.0","[106.04936   11.317943  95.18867 ]"
"129","8","0.09120108393559039","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-9.0","[113.51219   12.044517 104.70467 ]"
"129","9","0.09120108393559039","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-1.0","-10.0","[116.87482    -6.7709665 109.88939  ]"
"129","10","0.09120108393559039","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-11.0","[105.77871   56.011616  75.13316 ]"
"129","11","0.09120108393559039","open-right","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","10.0","-1.0","[111.74643   31.293139 117.57718 ]"
"129","12","0.09120108393559039","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-2.0","[103.71729  60.56655  70.59197]"
"129","13","0.09120108393559039","open-left","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-100.0","-102.0","[106.54442   37.483234 123.324265]"
"129","14","0.09120108393559039","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-103.0","[104.842316  29.202576  66.18665 ]"
"130","0","0.0895364765549588","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-1.0","[47.17018  18.700073  1.074136]"
"130","1","0.0895364765549588","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-2.0","[ 48.177986  31.37486  -16.532736]"
"130","2","0.0895364765549588","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","-1.0","-3.0","[ 47.359215  35.204556 -19.569662]"
"130","3","0.0895364765549588","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-4.0","[ 63.870377 -12.589719  28.836992]"
"130","4","0.0895364765549588","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-5.0","[64.94951  26.604538 -8.686607]"
"130","5","0.0895364765549588","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-6.0","[61.297714  56.554207  -7.3060226]"
"130","6","0.0895364765549588","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-7.0","[ 63.389297  48.704765 -18.776812]"
"130","7","0.0895364765549588","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-8.0","[61.832558   61.234604   -0.34368825]"
"130","8","0.0895364765549588","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-9.0","[ 59.325924  55.92003  -28.215158]"
"130","9","0.0895364765549588","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-10.0","[55.83285   45.890465  -5.6300793]"
"130","10","0.0895364765549588","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-11.0","[52.7655    47.76001   -3.0121663]"
"130","11","0.0895364765549588","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-12.0","[51.446503 39.24665  -8.398244]"
"130","12","0.0895364765549588","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-13.0","[54.565548 53.050323 -9.6014  ]"
"130","13","0.0895364765549588","open-left","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","10.0","-3.0","[55.979176 60.959908  1.051358]"
"130","14","0.0895364765549588","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-4.0","[ 59.339203  49.02583  -16.392149]"
"131","0","0.08790225168308786","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","-1.0","-1.0","[54.66222  27.06386  17.590296]"
"131","1","0.08790225168308786","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-2.0","[ 73.501686 -17.611439  41.611256]"
"131","2","0.08790225168308786","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-3.0","[69.37244   16.40655    1.2963047]"
"131","3","0.08790225168308786","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-4.0","[70.47101   51.32901   -0.8934956]"
"131","4","0.08790225168308786","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-5.0","[ 72.928986  40.535965 -26.080357]"
"131","5","0.08790225168308786","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","-1.0","-6.0","[61.991695  46.186974   7.5219293]"
"131","6","0.08790225168308786","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-7.0","[90.91143  35.666058 24.266293]"
"131","7","0.08790225168308786","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-8.0","[ 88.913216  41.598824 -17.486052]"
"131","8","0.08790225168308786","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-9.0","[80.532326 55.88157  21.361609]"
"131","9","0.08790225168308786","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-10.0","[ 78.92334   44.718857 -16.92436 ]"
"131","10","0.08790225168308786","open-left","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","10.0","0.0","[75.06856  75.07218  13.122183]"
"131","11","0.08790225168308786","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-1.0","[81.417496  37.161175   1.3393698]"
"131","12","0.08790225168308786","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-2.0","[91.67746  27.577816 60.946957]"
"131","13","0.08790225168308786","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-3.0","[115.6037     -7.3939257  38.810787 ]"
"131","14","0.08790225168308786","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-4.0","[120.659386   -5.7907457  96.932976 ]"
"132","0","0.08629785477669646","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-1.0","[62.438206 24.712105  4.727191]"
"132","1","0.08629785477669646","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","-1.0","-2.0","[ 60.568817  37.42993  -11.626677]"
"132","2","0.08629785477669646","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-3.0","[83.81987  -4.909942 33.833485]"
"132","3","0.08629785477669646","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-4.0","[81.21964   30.123383  -2.0235183]"
"132","4","0.08629785477669646","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-5.0","[71.56445   61.562977   2.6410096]"
"132","5","0.08629785477669646","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-6.0","[ 78.50934   59.791862 -19.65362 ]"
"132","6","0.08629785477669646","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-7.0","[72.676414 66.22321   8.779422]"
"132","7","0.08629785477669646","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-8.0","[ 74.00158   61.05357  -25.638346]"
"132","8","0.08629785477669646","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-9.0","[74.02243   49.112377   1.1904461]"
"132","9","0.08629785477669646","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-10.0","[68.48633  51.12129  -5.728205]"
"132","10","0.08629785477669646","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-11.0","[65.50127   44.839     -2.5419796]"
"132","11","0.08629785477669646","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-12.0","[ 66.0339    64.08846  -19.450407]"
"132","12","0.08629785477669646","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-13.0","[64.83563   61.541252  -4.3697457]"
"132","13","0.08629785477669646","open-left","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","10.0","-3.0","[ 66.18962  82.90175 -37.48285]"
"132","14","0.08629785477669646","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-4.0","[74.98313  32.7896   14.849988]"
"133","0","0.08472274141405908","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-1.0","[65.98233  20.206783 11.146928]"
"133","1","0.08472274141405908","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-2.0","[ 82.45062  -11.178979  49.86012 ]"
"133","2","0.08472274141405908","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-1.0","-3.0","[100.08894  -12.457633  36.372105]"
"133","3","0.08472274141405908","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-4.0","[85.61261  49.509655 23.801691]"
"133","4","0.08472274141405908","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-5.0","[105.25205   29.300308  55.549862]"
"133","5","0.08472274141405908","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-6.0","[121.56174   22.560066  66.65466 ]"
"133","6","0.08472274141405908","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-7.0","[123.47414   20.572884  84.16647 ]"
"133","7","0.08472274141405908","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-8.0","[135.42175   16.565273  81.829315]"
"133","8","0.08472274141405908","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-9.0","[141.52853  19.66687 123.71968]"
"133","9","0.08472274141405908","open-left","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-100.0","-109.0","[147.10577   16.422916 104.204285]"
"133","10","0.08472274141405908","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-110.0","[136.39207   61.164745  81.522865]"
"133","11","0.08472274141405908","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-111.0","[143.25783   53.216263 117.859505]"
"133","12","0.08472274141405908","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-112.0","[156.98825   43.255226  87.750046]"
"133","13","0.08472274141405908","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-113.0","[157.90257   43.080574 142.01297 ]"
"133","14","0.08472274141405908","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-114.0","[163.16795   23.460842 143.62231 ]"
"134","0","0.08317637711026654","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","-1.0","-1.0","[ 57.090107  43.50308  -13.405871]"
"134","1","0.08317637711026654","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-2.0","[79.458305  -1.2722112 39.880177 ]"
"134","2","0.08317637711026654","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-3.0","[74.01578  34.913445 -8.111427]"
"134","3","0.08317637711026654","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-4.0","[67.17533   64.65203   -2.0815487]"
"134","4","0.08317637711026654","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-5.0","[ 75.47781   65.86136  -23.734964]"
"134","5","0.08317637711026654","open-left","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","10.0","5.0","[73.88155  74.24439   4.881304]"
"134","6","0.08317637711026654","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","4.0","[79.28083  46.961998 -9.728326]"
"134","7","0.08317637711026654","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","3.0","[76.12612  48.5944    8.463033]"
"134","8","0.08317637711026654","open-left","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","10.0","13.0","[ 68.560715  68.9023   -21.45972 ]"
"134","9","0.08317637711026654","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-1.0","12.0","[79.48935  37.877037 29.412971]"
"134","10","0.08317637711026654","open-left","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-100.0","-88.0","[70.19921  71.283936 -2.35153 ]"
"134","11","0.08317637711026654","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-89.0","[73.84973  62.2032    2.574741]"
"134","12","0.08317637711026654","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-90.0","[96.42696  33.971073 48.204254]"
"134","13","0.08317637711026654","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-91.0","[109.20394     9.3815975  72.75225  ]"
"134","14","0.08317637711026654","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-92.0","[108.93009   35.850895  81.52326 ]"
"135","0","0.0816582371358587","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-1.0","[ 62.622665  46.899662 -14.245644]"
"135","1","0.0816582371358587","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-2.0","[ 61.950382  52.4556   -18.229786]"
"135","2","0.0816582371358587","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-3.0","[ 64.91896   51.7645   -20.867409]"
"135","3","0.0816582371358587","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-4.0","[ 68.21282   55.337055 -20.166136]"
"135","4","0.0816582371358587","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","-1.0","-5.0","[ 71.59786  61.799   -26.24891]"
"135","5","0.0816582371358587","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-6.0","[97.470276 11.065169 33.23647 ]"
"135","6","0.0816582371358587","open-left","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","10.0","4.0","[ 90.39802   49.127537 -17.548365]"
"135","7","0.0816582371358587","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-1.0","3.0","[87.24244  54.8153   15.949194]"
"135","8","0.0816582371358587","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","2.0","[ 81.62225   71.62046  -18.665562]"
"135","9","0.0816582371358587","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","1.0","[97.48998  44.352943 48.327118]"
"135","10","0.0816582371358587","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","0.0","[107.423325  22.57427   35.970016]"
"135","11","0.0816582371358587","open-right","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","10.0","10.0","[120.10778   15.00133   93.974625]"
"135","12","0.0816582371358587","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-1.0","9.0","[108.27568   76.434425  63.576935]"
"135","13","0.0816582371358587","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","8.0","[112.249405  70.963234  77.604576]"
"135","14","0.0816582371358587","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-1.0","7.0","[115.52654  67.43108 100.43445]"
"136","0","0.08016780633876737","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-1.0","[67.50467  28.693035 12.362578]"
"136","1","0.08016780633876737","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-1.0","-2.0","[86.22378   -5.5800967 52.969006 ]"
"136","2","0.08016780633876737","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-3.0","[ 75.60794   43.47607  -14.215006]"
"136","3","0.08016780633876737","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-4.0","[98.57766  23.321445 67.06572 ]"
"136","4","0.08016780633876737","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-5.0","[115.14273    4.143065  60.866695]"
"136","5","0.08016780633876737","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-6.0","[121.5864    37.09282   95.029564]"
"136","6","0.08016780633876737","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-7.0","[131.17255   23.047298  67.878746]"
"136","7","0.08016780633876737","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-8.0","[138.38245   36.279785 131.09917 ]"
"136","8","0.08016780633876737","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-1.0","-9.0","[143.10008   46.874756 118.80456 ]"
"136","9","0.08016780633876737","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-10.0","[128.61902   90.157326  73.90545 ]"
"136","10","0.08016780633876737","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-11.0","[136.8667   75.99933 128.84178]"
"136","11","0.08016780633876737","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-12.0","[152.03299   37.048714 142.55183 ]"
"136","12","0.08016780633876737","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-13.0","[161.18231  61.20032 138.43346]"
"136","13","0.08016780633876737","open-right","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","10.0","-3.0","[171.71487   36.147552 174.13608 ]"
"136","14","0.08016780633876737","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-1.0","-4.0","[151.55861 109.43758 138.3953 ]"
"137","0","0.07870457896950933","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-1.0","[53.209164 32.309    11.096866]"
"137","1","0.07870457896950933","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-2.0","[77.31258  -4.175697 46.81487 ]"
"137","2","0.07870457896950933","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-3.0","[ 89.18787  -15.980196  57.380444]"
"137","3","0.07870457896950933","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-4.0","[99.950554  -1.0700737 73.35534  ]"
"137","4","0.07870457896950933","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-5.0","[112.08324   10.695814  76.95858 ]"
"137","5","0.07870457896950933","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-6.0","[121.02742   36.696606  99.79157 ]"
"137","6","0.07870457896950933","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-7.0","[129.41653  49.63529  93.60065]"
"137","7","0.07870457896950933","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-8.0","[138.47667   50.542164 109.3011  ]"
